,current_step,losses_from_system_deleveraging ABSA,shock_for_agent ABSA,direct_losses ABSA,total_assets ABSA,total_asset_sales ABSA,equity ABSA,inventory_risky_asset ABSA,debt ABSA,inventory_risky_asset_quantity ABSA,m_22 ABSA,m_23 ABSA,m_20 ABSA,m_21 ABSA,dealer ABSA,leverage ABSA,m_9 ABSA,m_8 ABSA,m_3 ABSA,m_2 ABSA,m_1 ABSA,m_7 ABSA,m_6 ABSA,m_5 ABSA,m_4 ABSA,m_19 ABSA,m_18 ABSA,m_17 ABSA,m_16 ABSA,m_15 ABSA,m_14 ABSA,m_13 ABSA,m_12 ABSA,m_11 ABSA,m_10 ABSA
0,0,0.0,-0.00764444047885,-7082773700.0,9.2652611e+11,-1.07532081935e+11,57255883000.0,70827737000.0,8.69270227e+11,621595831.322,0.00525889874814,0.0354511336977,0.0860355754033,0.0254583435323,1.0,15.1821993034,0.059208505198,0.0507075305196,0.00385089633362,0.0137209549335,0.027904372819,0.0212580679459,0.0132692094344,0.0426490355463,0.0449357417461,0.0,0.00252811224068,0.000494139339473,0.00627892073112,0.00262516724974,0.0764444047885,0.0885571902555,0.0237884909687,0.150107409277,0.219467899291
1,1,-10055135.8572,-1.23845257756e-05,-7082773700.0,8.11911254365e+11,-152659076.607,50173109300.0,70827737000.0,7.61738145065e+11,621595831.322,0.00525889874814,0.0354511336977,0.0860355754033,0.0254583435323,1.0,15.1821993034,0.059208505198,0.0507075305196,0.00385089633362,0.0137209549335,0.027904372819,0.0212580679459,0.0132692094344,0.0426490355463,0.0449357417461,0.0,0.00252811224068,0.000494139339473,0.00627892073112,0.00262516724974,0.0764444047885,0.0885571902555,0.0237884909687,0.150107409277,0.219467899291
