Step,Firm1 Deposits,Firm1 Loans,Firm2 Deposits,Firm2 Loans,Firm3 Deposits,Firm3 Loans,Household1 Deposits,Household1 Loans,Household2 Deposits,Household2 Loans,Household3 Deposits,Household3 Loans,Bank Deposist,Bank Loans
125,-32336.325631502754,6056.74570649734,-32336.325631502754,6056.74570649734,-32336.325631502754,6056.74570649734,-1122.8239110321338,0.0,-1122.8239110321338,0.0,-1122.8239110321338,0.0,18170.23711949202,100377.44862760467
126,-32336.378432639995,6056.707024176339,-32336.378432639995,6056.707024176339,-32336.378432639995,6056.707024176339,-1122.850475049367,0.0,-1122.850475049367,0.0,-1122.850475049367,0.0,18170.121072529015,100377.68672306807
127,-32336.10000301458,6056.60598464578,-32336.10000301458,6056.60598464578,-32336.10000301458,6056.60598464578,-1122.6918321218436,0.0,-1122.6918321218436,0.0,-1122.6918321218436,0.0,18169.817953937338,100376.37550540928
128,-32335.913079341128,6056.502775314116,-32335.913079341128,6056.502775314116,-32335.913079341128,6056.502775314116,-1122.7056594042106,0.0,-1122.7056594042106,0.0,-1122.7056594042106,0.0,18169.508325942348,100375.85621623602
129,-32335.25994742713,6056.4169545899595,-32335.25994742713,6056.4169545899595,-32335.25994742713,6056.4169545899595,-1123.0582426650958,0.0,-1123.0582426650958,0.0,-1123.0582426650958,0.0,18169.25086376988,100374.95457027668
130,-32335.934849371697,6056.3619840281735,-32335.934849371693,6056.3619840281735,-32335.934849371697,6056.3619840281735,-1121.9013366639515,0.0,-1121.9013366639515,0.0,-1121.9013366639515,0.0,18169.085952084522,100373.50855810694
131,-32333.83403665766,6056.303469695132,-32333.83403665766,6056.303469695132,-32333.83403665766,6056.303469695132,-1123.1042867831584,0.0,-1123.1042867831584,0.0,-1123.1042867831584,0.0,18168.910409085394,100370.81497032243
132,-32334.636467722266,6056.310920536594,-32334.636467722266,6056.310920536594,-32334.636467722266,6056.310920536594,-1122.6636792962431,0.0,-1122.6636792962431,0.0,-1122.6636792962431,0.0,18168.932761609783,100371.90044105554
133,-32328.097346720017,6056.215742111563,-32328.097346720017,6056.215742111563,-32328.097346720017,6056.215742111563,-1123.31082665834,0.0,-1123.31082665834,0.0,-1123.31082665834,0.0,18168.647226334684,100354.22452013506
134,-32332.306169331365,6056.140266094892,-32332.306169331365,6056.140266094892,-32332.306169331365,6056.140266094892,-1122.4391079226448,0.0,-1122.4391079226448,0.0,-1122.4391079226448,0.0,18168.42079828468,100364.23583176202
135,-32331.293984029493,6055.653208887926,-32331.293984029493,6055.653208887926,-32331.293984029493,6055.653208887926,-1123.1196577399155,0.0,-1123.1196577399155,0.0,-1123.1196577399155,0.0,18166.959626663775,100363.24092530826
136,-32328.24961277747,6055.35280848963,-32328.24961277747,6055.35280848963,-32328.24961277747,6055.35280848963,-1123.328464200636,0.0,-1123.328464200636,0.0,-1123.328464200636,0.0,18166.058425468887,100354.73423093432
137,-32330.4265331776,6055.2227649656925,-32330.4265331776,6055.2227649656925,-32330.4265331776,6055.2227649656925,-1121.8611381176565,0.0,-1121.8611381176565,0.0,-1121.8611381176565,0.0,18165.668294897077,100356.86301388577
138,-32332.47869655783,6055.047919931776,-32332.47869655783,6055.047919931776,-32332.47869655783,6055.047919931776,-1121.6182215716576,0.0,-1121.6182215716576,0.0,-1121.6182215716576,0.0,18165.143759795326,100362.29075438846
139,-32333.45072369314,6055.057580697721,-32333.45072369314,6055.057580697721,-32333.45072369314,6055.057580697721,-1122.0221676275673,0.0,-1122.0221676275673,0.0,-1122.0221676275673,0.0,18165.172742093164,100366.41867396214
140,-32335.34984750898,6055.333744421822,-32335.34984750898,6055.333744421822,-32335.34984750898,6055.333744421822,-1121.5027705760272,0.0,-1121.5027705760272,0.0,-1121.5027705760272,0.0,18166.001233265466,100370.55785425502
141,-32327.6733709724,6055.759775598484,-32327.6733709724,6055.759775598484,-32327.6733709724,6055.759775598484,-1122.9785769734376,0.0,-1122.9785769734376,0.0,-1122.9785769734376,0.0,18167.27932679545,100351.95584383752
142,-32334.768687156888,6056.263642664845,-32334.768687156888,6056.263642664845,-32334.768687156888,6056.263642664845,-1122.269994631019,0.0,-1122.269994631019,0.0,-1122.269994631019,0.0,18168.790927994538,100371.11604536373
143,-32335.261007474597,6056.103039364227,-32335.261007474597,6056.103039364227,-32335.261007474597,6056.103039364227,-1122.3146692032224,0.0,-1122.3146692032224,0.0,-1122.3146692032224,0.0,18168.30911809268,100372.72703003343
144,-32335.164412302867,6056.033086732105,-32335.164412302867,6056.033086732105,-32335.164412302867,6056.033086732105,-1122.543571223434,0.0,-1122.543571223434,0.0,-1122.543571223434,0.0,18168.09926019632,100373.12395057891
145,-32335.289165138933,6056.085955285156,-32335.289165138933,6056.085955285156,-32335.289165138933,6056.085955285156,-1122.605435432978,0.0,-1122.605435432978,0.0,-1122.605435432978,0.0,18168.25786585547,100373.68380171576
146,-32335.291230356408,6056.197683509503,-32335.291230356408,6056.197683509503,-32335.291230356408,6056.197683509503,-1122.9728599125315,0.0,-1122.9728599125315,0.0,-1122.9728599125315,0.0,18168.59305052851,100374.79227080682
147,-32324.420476187097,6056.317507414587,-32324.420476187097,6056.317507414587,-32324.420476187097,6056.317507414587,-1123.4371501687092,0.0,-1123.4371501687092,0.0,-1123.4371501687092,0.0,18168.95252224376,100343.5728790674
148,-32324.211389536904,6056.398749901113,-32324.211389536904,6056.398749901113,-32324.211389536904,6056.398749901113,-1123.4817752429026,0.0,-1123.4817752429026,0.0,-1123.4817752429026,0.0,18169.196249703342,100343.07949433944
149,-32327.202251999555,6055.669852480629,-32327.202251999555,6055.669852480629,-32327.202251999555,6055.669852480629,-1123.0071859154673,0.0,-1123.0071859154673,0.0,-1123.0071859154673,0.0,18167.00955744189,100350.62831374507
150,-32318.693944909315,6054.634730445308,-32318.693944909315,6054.634730445308,-32318.693944909315,6054.634730445308,-1123.1330202777108,0.0,-1123.1330202777108,0.0,-1123.1330202777108,0.0,18163.90419133592,100325.4808955611
151,-32311.17179273033,6053.977656673636,-32311.171792730333,6053.977656673636,-32311.171792730333,6053.977656673636,-1123.0744595849806,0.0,-1123.0744595849806,0.0,-1123.0744595849806,0.0,18161.932970020913,100302.73875694594
152,-32318.837406271152,6053.236061962838,-32318.837406271166,6053.236061962838,-32318.837406271166,6053.236061962838,-1121.8321806731433,0.0,-1121.8321806731433,0.0,-1121.8321806731433,0.0,18159.70818588851,100322.00876083292
153,-32318.549376333896,6052.188999138215,-32318.549376333925,6052.188999138217,-32318.54937633392,6052.188999138217,-1122.1218118016404,0.0,-1122.1218118016404,0.0,-1122.1218118016404,0.0,18156.56699741465,100322.01356440668
154,-32319.518716572322,6051.848887174201,-32319.518716572373,6051.8488871742065,-32319.518716572366,6051.8488871742065,-1121.9104110497037,0.0,-1121.9104110497033,0.0,-1121.9104110497037,0.0,18155.546661522614,100324.28738286617
155,-32321.053914041513,6052.104573108623,-32321.053914041586,6052.104573108634,-32321.05391404157,6052.104573108632,-1122.643995843412,0.0,-1122.643995843412,0.0,-1122.643995843412,0.0,18156.313719325888,100331.0937296549
156,-32324.584794745053,6052.7457184694495,-32324.584794745137,6052.745718469463,-32324.584794745115,6052.74571846946,-1122.1137813240066,0.0,-1122.1137813240066,0.0,-1122.1137813240066,0.0,18158.237155408373,100340.09572820732
157,-32318.854597466707,6053.523152613883,-32318.854597466776,6053.523152613898,-32318.85459746675,6053.523152613894,-1122.9136245640439,0.0,-1122.9136245640439,0.0,-1122.9136245640439,0.0,18160.569457841673,100325.30466609236
158,-32327.95310089825,6054.352074284671,-32327.95310089834,6054.352074284687,-32327.953100898314,6054.352074284681,-1122.496352177986,0.0,-1122.4963521779864,0.0,-1122.4963521779864,0.0,18163.05622285404,100351.34835922885
159,-32327.674944815444,6054.512873121641,-32327.674944815535,6054.512873121657,-32327.674944815502,6054.512873121652,-1123.0841905303978,0.0,-1123.0841905303978,0.0,-1123.0841905303973,0.0,18163.53861936495,100352.27740603767
160,-32327.585677756862,6054.781693552903,-32327.58567775696,6054.781693552921,-32327.585677756924,6054.7816935529145,-1123.2897549737836,0.0,-1123.2897549737836,0.0,-1123.289754973784,0.0,18164.34508065874,100352.6262981921
161,-32321.51895336274,6055.006633172902,-32321.518953362858,6055.006633172923,-32321.51895336281,6055.006633172915,-1123.365075780986,0.0,-1123.365075780986,0.0,-1123.365075780986,0.0,18165.019899518742,100334.65208743136
162,-32328.027805906502,6055.11174952414,-32328.02780590661,6055.111749524159,-32328.027805906582,6055.111749524152,-1122.5546568136974,0.0,-1122.5546568136974,0.0,-1122.5546568136974,0.0,18165.33524857245,100351.74738816079
163,-32319.749239206994,6054.674511299653,-32319.749239207114,6054.674511299673,-32319.74923920707,6054.674511299665,-1123.0617558724916,0.0,-1123.0617558724916,0.0,-1123.0617558724916,0.0,18164.02353389899,100328.43298523867
164,-32326.42745561544,6054.474262978532,-32326.427455615554,6054.474262978554,-32326.427455615503,6054.474262978546,-1121.5899972279767,0.0,-1121.5899972279772,0.0,-1121.5899972279772,0.0,18163.422788935633,100344.05235853043
165,-32323.992292344377,6053.9386358669835,-32323.992292344512,6053.938635867006,-32323.992292344454,6053.938635866999,-1122.688891854375,0.0,-1122.688891854375,0.0,-1122.688891854375,0.0,18161.815907600987,100340.04355259647
166,-32325.448174793637,6053.831573682046,-32325.44817479378,6053.83157368207,-32325.448174793735,6053.831573682062,-1122.6538760138624,0.0,-1122.6538760138624,0.0,-1122.653876013862,0.0,18161.49472104618,100344.30615242274
167,-32315.868105721234,6053.892363184992,-32315.868105721376,6053.892363185018,-32315.868105721325,6053.892363185009,-1123.049133511341,0.0,-1123.0491335113406,0.0,-1123.049133511341,0.0,18161.67708955502,100316.75171769797
168,-32324.049895293818,6054.147874445287,-32324.049895293952,6054.147874445314,-32324.049895293894,6054.147874445303,-1123.0907864966498,0.0,-1123.0907864966498,0.0,-1123.0907864966503,0.0,18162.443623335905,100341.42204537163
169,-32325.282661692112,6053.779889930398,-32325.282661692236,6053.779889930424,-32325.28266169217,6053.7798899304125,-1121.628596111731,0.0,-1121.6285961117314,0.0,-1121.6285961117314,0.0,18161.339669791232,100340.7337734117
170,-32319.91005834545,6053.682975131195,-32319.910058345566,6053.682975131219,-32319.9100583455,6053.682975131207,-1122.7087347857378,0.0,-1122.7087347857378,0.0,-1122.7087347857378,0.0,18161.04892539362,100327.85637939372
171,-32325.49989836951,6053.8952008320675,-32325.49989836962,6053.89520083209,-32325.499898369555,6053.8952008320775,-1122.5110864463672,0.0,-1122.5110864463672,0.0,-1122.5110864463668,0.0,18161.685602496233,100344.03295444779
172,-32326.496914623167,6053.870815978245,-32326.496914623276,6053.870815978269,-32326.49691462321,6053.8708159782545,-1122.6006007097908,0.0,-1122.6006007097908,0.0,-1122.6006007097908,0.0,18161.61244793477,100347.29254599904
173,-32328.26431101623,6054.078858319604,-32328.264311016348,6054.078858319626,-32328.264311016268,6054.07885831961,-1122.2833557341341,0.0,-1122.2833557341341,0.0,-1122.2833557341341,0.0,18162.23657495884,100351.64300025126
174,-32327.772954721808,6054.440090267295,-32327.77295472192,6054.440090267318,-32327.772954721855,6054.440090267303,-1123.0351765074588,0.0,-1123.0351765074588,0.0,-1123.0351765074588,0.0,18163.320270801916,100352.42439368795
175,-32330.03151124073,6054.896307361572,-32330.031511240835,6054.896307361592,-32330.031511240777,6054.89630736158,-1123.1096910812034,0.0,-1123.1096910812034,0.0,-1123.1096910812034,0.0,18164.688922084744,100359.42360696597
176,-32331.38221023691,6055.215497846347,-32331.382210237003,6055.215497846366,-32331.382210236938,6055.215497846353,-1122.8127602415052,0.0,-1122.8127602415052,0.0,-1122.8127602415052,0.0,18165.646493539065,100362.58491143538
177,-32332.84169684264,6055.478146378131,-32332.84169684273,6055.478146378149,-32332.84169684266,6055.478146378136,-1122.6458823777461,0.0,-1122.6458823777461,0.0,-1122.6458823777461,0.0,18166.434439134417,100366.46273766126
178,-32333.530218374595,6055.698034820166,-32333.530218374694,6055.698034820184,-32333.53021837462,6055.6980348201705,-1122.9780393424562,0.0,-1122.9780393424562,0.0,-1122.9780393424562,0.0,18167.09410446052,100369.52477315128
179,-32334.547324539344,6055.908074218229,-32334.547324539446,6055.908074218247,-32334.547324539373,6055.908074218233,-1122.3839067136023,0.0,-1122.3839067136023,0.0,-1122.3839067136023,0.0,18167.72422265471,100370.79369375895
180,-32335.795021651677,6056.0812881937,-32335.795021651786,6056.08128819372,-32335.795021651713,6056.081288193707,-1122.4664675924946,0.0,-1122.4664675924942,0.0,-1122.4664675924946,0.0,18168.243864581127,100374.78446773265
181,-32324.989455406303,6056.23537843761,-32324.989455406412,6056.23537843763,-32324.98945540635,6056.235378437617,-1123.28613092128,0.0,-1123.28613092128,0.0,-1123.28613092128,0.0,18168.70613531286,100344.82675898292
182,-32332.21253804035,6056.405667955185,-32332.21253804046,6056.405667955205,-32332.2125380404,6056.405667955192,-1122.9869944685938,0.0,-1122.9869944685938,0.0,-1122.9869944685938,0.0,18169.217003865582,100365.598597527
183,-32331.132352209635,6055.775350707101,-32331.132352209755,6055.775350707123,-32331.132352209697,6055.775350707112,-1122.5975647148116,0.0,-1122.5975647148116,0.0,-1122.597564714812,0.0,18167.326052121338,100361.18975077353
184,-32331.55781701392,6055.323989978748,-32331.557817014047,6055.32398997877,-32331.557817014003,6055.32398997876,-1121.7760611175327,0.0,-1121.7760611175327,0.0,-1121.7760611175327,0.0,18165.971969936276,100360.00163439458
185,-32329.70609353989,6055.088792709989,-32329.706093540026,6055.088792710013,-32329.70609353999,6055.088792710004,-1122.9120267013795,0.0,-1122.9120267013795,0.0,-1122.9120267013795,0.0,18165.266378130007,100357.85436072404
186,-32329.929003824825,6055.119904419108,-32329.92900382496,6055.1199044191335,-32329.92900382493,6055.119904419125,-1123.2522880205784,0.0,-1123.2522880205784,0.0,-1123.2522880205784,0.0,18165.359713257367,100359.54387553646
187,-32328.40715351094,6055.195732480772,-32328.40715351107,6055.195732480797,-32328.40715351104,6055.195732480792,-1123.3769773509393,0.0,-1123.3769773509393,0.0,-1123.3769773509393,0.0,18165.58719744236,100355.35239258588
188,-32329.660375910673,6055.28994027468,-32329.6603759108,6055.289940274704,-32329.66037591077,6055.289940274701,-1123.2308546997715,0.0,-1123.2308546997715,0.0,-1123.2308546997715,0.0,18165.869820824086,100358.67369183156
189,-32330.384320174904,6055.256564112535,-32330.384320175046,6055.25656411256,-32330.384320175002,6055.256564112555,-1122.6714452921155,0.0,-1122.6714452921155,0.0,-1122.6714452921155,0.0,18165.76969233765,100359.1672964013
190,-32330.790399375128,6055.23396976114,-32330.79039937527,6055.233969761166,-32330.790399375215,6055.233969761158,-1123.0467940727567,0.0,-1123.0467940727572,0.0,-1123.0467940727572,0.0,18165.701909283463,100361.51158034388
191,-32330.336208392073,6055.277376452122,-32330.336208392215,6055.277376452149,-32330.33620839215,6055.27737645214,-1123.326843764476,0.0,-1123.3268437644765,0.0,-1123.3268437644765,0.0,18165.83212935641,100360.98915646986
192,-32327.40662554407,6055.378602678384,-32327.406625544205,6055.37860267841,-32327.406625544158,6055.378602678402,-1123.420256857105,0.0,-1123.420256857105,0.0,-1123.420256857105,0.0,18166.135808035197,100352.48064720376
193,-32326.768476293906,6055.450968703753,-32326.768476294023,6055.450968703777,-32326.768476293964,6055.450968703768,-1123.4252379778018,0.0,-1123.4252379778018,0.0,-1123.4252379778018,0.0,18166.352906111297,100350.5811428153
194,-32327.221202180386,6055.273539089149,-32327.2212021805,6055.273539089172,-32327.221202180444,6055.273539089163,-1123.3839903946941,0.0,-1123.3839903946941,0.0,-1123.3839903946941,0.0,18165.820617267484,100351.81557772541
195,-32328.29713741069,6054.944426310412,-32328.297137410813,6054.944426310434,-32328.297137410736,6054.944426310422,-1122.261118683915,0.0,-1122.261118683915,0.0,-1122.261118683915,0.0,18164.83327893127,100351.67476828399
196,-32329.591146477695,6054.663342730996,-32329.59114647781,6054.663342731017,-32329.591146477727,6054.663342731003,-1122.0369625575504,0.0,-1122.0369625575518,0.0,-1122.0369625575513,0.0,18163.990028193017,100354.88432710589
197,-32331.12805921468,6054.594106622552,-32331.1280592148,6054.594106622572,-32331.128059214716,6054.594106622559,-1121.630920790296,0.0,-1121.6309207902964,0.0,-1121.630920790296,0.0,18163.782319867685,100358.27694001509
198,-32332.369274513476,6054.786972999959,-32332.3692745136,6054.786972999981,-32332.369274513527,6054.7869729999675,-1122.449913684255,0.0,-1122.4499136842555,0.0,-1122.449913684255,0.0,18164.360918999908,100364.45756459337
199,-32334.36167021096,6055.1966238930945,-32334.361670211085,6055.196623893117,-32334.361670211012,6055.196623893105,-1121.6731037216828,0.0,-1121.6731037216828,0.0,-1121.6731037216823,0.0,18165.589871679316,100368.1043217981
200,-32336.991816438072,6055.690951845376,-32336.991816438207,6055.6909518453995,-32336.991816438127,6055.690951845387,-1122.024839105543,0.0,-1122.024839105543,0.0,-1122.024839105543,0.0,18167.072855536164,100377.04996663102
201,-32333.71814879797,6056.1991326791385,-32333.718148798103,6056.199132679161,-32333.718148798016,6056.199132679148,-1123.1933161193024,0.0,-1123.1933161193024,0.0,-1123.1933161193024,0.0,18168.597398037447,100370.73439475201
202,-32337.720537585225,6056.711155784813,-32337.720537585363,6056.7111557848375,-32337.720537585268,6056.711155784822,-1122.044720647712,0.0,-1122.044720647712,0.0,-1122.044720647712,0.0,18170.133467354473,100379.29577469899
203,-32338.105311286898,6056.809527868364,-32338.105311287036,6056.8095278683895,-32338.105311286934,6056.809527868372,-1123.0741594115716,0.0,-1123.0741594115716,0.0,-1123.0741594115711,0.0,18170.428583605124,100383.53841209557
204,-32337.12690455301,6056.862207665627,-32337.126904553148,6056.862207665652,-32337.126904553043,6056.862207665634,-1122.9740286120718,0.0,-1122.9740286120714,0.0,-1122.9740286120718,0.0,18170.586622996914,100380.3027994954
205,-32338.138574412602,6056.89039600103,-32338.138574412726,6056.890396001055,-32338.138574412616,6056.890396001035,-1121.9566144556957,0.0,-1121.9566144556957,0.0,-1121.9566144556952,0.0,18170.67118800312,100380.28556660503
206,-32338.3269067882,6056.823378482608,-32338.32690678832,6056.823378482632,-32338.326906788217,6056.823378482612,-1122.6953696408118,0.0,-1122.6953696408114,0.0,-1122.6953696408118,0.0,18170.470135447853,100383.06682928717
207,-32333.929156854534,6056.785288510569,-32333.92915685464,6056.785288510591,-32333.92915685454,6056.785288510572,-1123.4052849249015,0.0,-1123.405284924901,0.0,-1123.4052849249015,0.0,18170.355865531736,100372.00332533845
208,-32336.17556884794,6056.794390051458,-32336.175568848048,6056.794390051478,-32336.175568847942,6056.79439005146,-1122.1499896625342,0.0,-1122.1499896625342,0.0,-1122.1499896625342,0.0,18170.3831701544,100374.97667553154
209,-32336.19646583808,6056.528063670274,-32336.19646583818,6056.528063670293,-32336.196465838086,6056.528063670275,-1122.6811943051875,0.0,-1122.6811943051875,0.0,-1122.6811943051875,0.0,18169.58419101084,100376.63298042992
210,-32334.913110612437,6056.325082851272,-32334.91311061254,6056.325082851291,-32334.913110612444,6056.3250828512755,-1122.9524174498674,0.0,-1122.9524174498674,0.0,-1122.9524174498674,0.0,18168.97524855384,100373.59658418702
211,-32335.40263020558,6056.242551571312,-32335.40263020568,6056.24255157133,-32335.402630205586,6056.242551571315,-1122.043455424482,0.0,-1122.043455424482,0.0,-1122.043455424482,0.0,18168.727654713955,100372.3382568903
212,-32325.436556174856,6056.185091878357,-32325.436556174944,6056.185091878374,-32325.436556174856,6056.185091878358,-1123.1325418986953,0.0,-1123.1325418986953,0.0,-1123.1325418986953,0.0,18168.555275635088,100345.70729422073
213,-32315.784554433754,6056.200190589392,-32315.784554433867,6056.20019058941,-32315.784554433754,6056.200190589393,-1123.3773387801266,0.0,-1123.3773387801266,0.0,-1123.3773387801266,0.0,18168.600571768195,100317.48567964179
214,-32325.583784471142,6055.56933682098,-32325.583784471277,6055.569336821001,-32325.583784471142,6055.56933682098,-1122.4224686352864,0.0,-1122.4224686352864,0.0,-1122.4224686352864,0.0,18166.70801046296,100344.01875931941
215,-32323.091670532525,6054.0553701579665,-32323.091670532678,6054.055370157992,-32323.091670532525,6054.0553701579665,-1122.3527402007153,0.0,-1122.3527402007153,0.0,-1122.3527402007153,0.0,18162.166110473925,100336.33323219988
216,-32319.19971179545,6053.1686605659,-32319.19971179561,6053.168660565929,-32319.19971179545,6053.1686605659,-1122.7930972780232,0.0,-1122.7930972780237,0.0,-1122.7930972780232,0.0,18159.50598169773,100325.97842722059
217,-32319.76260819922,6052.872019177119,-32319.762608199388,6052.87201917715,-32319.76260819922,6052.872019177119,-1122.9190122517962,0.0,-1122.9190122517962,0.0,-1122.9190122517962,0.0,18158.616057531388,100328.04486135322
218,-32312.388989584997,6052.824339626585,-32312.388989585168,6052.824339626617,-32312.388989584997,6052.824339626585,-1122.9803583228695,0.0,-1122.9803583228695,0.0,-1122.9803583228695,0.0,18158.473018879788,100306.10804372378
219,-32320.720332515888,6053.005840784435,-32320.720332516055,6053.005840784466,-32320.720332515888,6053.005840784435,-1122.3900599231106,0.0,-1122.3900599231106,0.0,-1122.3900599231101,0.0,18159.017522353337,100329.33117731717
220,-32323.147711121823,6052.768016974825,-32323.147711121987,6052.768016974855,-32323.147711121826,6052.768016974825,-1121.3832989374127,0.0,-1121.3832989374127,0.0,-1121.3832989374127,0.0,18158.304050924504,100333.59303017787
221,-32317.0556493625,6052.904957837431,-32317.05564936265,6052.90495783746,-32317.0556493625,6052.904957837431,-1122.5733221274736,0.0,-1122.5733221274736,0.0,-1122.5733221274736,0.0,18158.714873512323,100318.88691447009
222,-32324.72247563888,6053.41915983611,-32324.722475639028,6053.4191598361385,-32324.72247563888,6053.41915983611,-1122.280713488561,0.0,-1122.280713488561,0.0,-1122.280713488561,0.0,18160.25747950836,100341.00956738245
223,-32326.22012932519,6053.582369182657,-32326.220129325327,6053.582369182683,-32326.22012932519,6053.582369182657,-1122.693680823646,0.0,-1122.693680823646,0.0,-1122.693680823646,0.0,18160.747107548,100346.74143044664
224,-32329.056634486213,6053.973264224006,-32329.056634486336,6053.9732642240315,-32329.056634486213,6053.973264224006,-1121.648836921766,0.0,-1121.648836921766,0.0,-1121.648836921766,0.0,18161.919792672044,100352.11641422406
225,-32332.891200721406,6054.481101687015,-32332.89120072152,6054.481101687041,-32332.891200721406,6054.481101687015,-1121.5539525974941,0.0,-1121.5539525974937,0.0,-1121.5539525974941,0.0,18163.44330506107,100363.33545995681
226,-32334.453905031583,6055.078650194581,-32334.4539050317,6055.078650194604,-32334.453905031583,6055.078650194581,-1122.8396326359516,0.0,-1122.8396326359511,0.0,-1122.8396326359511,0.0,18165.235950583767,100371.88061300274
227,-32335.71972257854,6055.783010948322,-32335.719722578655,6055.783010948344,-32335.71972257853,6055.783010948322,-1122.6938462130865,0.0,-1122.693846213086,0.0,-1122.693846213086,0.0,18167.349032844988,100375.24070637499
228,-32337.329691963303,6056.409074518474,-32337.32969196342,6056.409074518496,-32337.329691963303,6056.409074518474,-1122.9932587407625,0.0,-1122.9932587407625,0.0,-1122.993258740762,0.0,18169.227223555445,100380.9688521123
229,-32325.917079720326,6056.836955775445,-32325.917079720457,6056.8369557754695,-32325.917079720326,6056.836955775445,-1123.5318414537455,0.0,-1123.5318414537455,0.0,-1123.5318414537455,0.0,18170.51086732636,100348.34676352234
230,-32334.49468518734,6057.080751502668,-32334.494685187485,6057.0807515026945,-32334.49468518734,6057.080751502668,-1122.7116648954047,0.0,-1122.7116648954043,0.0,-1122.7116648954047,0.0,18171.24225450803,100371.61905024838
231,-32330.84728837164,6056.315877510266,-32330.847288371788,6056.315877510292,-32330.84728837164,6056.315877510266,-1123.271866590469,0.0,-1123.2718665904686,0.0,-1123.271866590469,0.0,18168.94763253082,100362.35746488646
232,-32329.97305792966,6055.729426838214,-32329.973057929816,6055.729426838242,-32329.97305792966,6055.729426838214,-1122.9745506731429,0.0,-1122.9745506731429,0.0,-1122.9745506731429,0.0,18167.18828051467,100358.84282580856
233,-32329.3604947763,6055.230845676499,-32329.360494776443,6055.230845676526,-32329.3604947763,6055.230845676499,-1122.6750982817211,0.0,-1122.6750982817211,0.0,-1122.6750982817211,0.0,18165.69253702952,100356.10677917421
234,-32328.99881121651,6054.917048945652,-32328.99881121667,6054.91704894568,-32328.99881121651,6054.917048945652,-1122.8887471793046,0.0,-1122.888747179305,0.0,-1122.888747179305,0.0,18164.751146836985,100355.66267518759
235,-32328.929132625024,6054.804961989284,-32328.929132625173,6054.804961989311,-32328.929132625024,6054.804961989284,-1122.8905557720095,0.0,-1122.8905557720095,0.0,-1122.8905557720095,0.0,18164.41488596788,100355.45906519124
236,-32317.071468349473,6054.84906740979,-32317.071468349623,6054.8490674098175,-32317.071468349473,6054.84906740979,-1123.2282402920578,0.0,-1123.2282402920578,0.0,-1123.2282402920578,0.0,18164.547202229398,100320.89912592476
237,-32326.476222115998,6054.980266415492,-32326.476222116155,6054.9802664155195,-32326.476222115998,6054.980266415492,-1122.691178461478,0.0,-1122.691178461478,0.0,-1122.691178461478,0.0,18164.940799246506,100347.5022017326
238,-32325.144920744206,6054.3015415093305,-32325.14492074437,6054.301541509359,-32325.144920744206,6054.3015415093305,-1123.0364986012432,0.0,-1123.0364986012432,0.0,-1123.0364986012432,0.0,18162.904624528022,100344.5442580365
239,-32325.684147846845,6053.9644169835465,-32325.684147847005,6053.9644169835765,-32325.684147846845,6053.9644169835465,-1122.1092059315083,0.0,-1122.1092059315083,0.0,-1122.1092059315083,0.0,18161.89325095067,100343.38006133522
240,-32325.223185419934,6053.896498410841,-32325.2231854201,6053.896498410872,-32325.223185419934,6053.896498410841,-1122.8766108539644,0.0,-1122.8766108539644,0.0,-1122.8766108539644,0.0,18161.689495232553,100344.29938882186
241,-32317.61044710507,6054.077637873732,-32317.610447105235,6054.077637873761,-32317.61044710507,6054.077637873732,-1123.1399193935717,0.0,-1123.1399193935717,0.0,-1123.1399193935717,0.0,18162.232913621225,100322.25109949609
242,-32318.038943776286,6054.332408257835,-32318.038943776446,6054.332408257866,-32318.038943776286,6054.332408257835,-1123.177868943138,0.0,-1123.177868943138,0.0,-1123.177868943138,0.0,18162.997224773535,100323.65043815844
243,-32322.749309203704,6054.016377063002,-32322.749309203868,6054.016377063033,-32322.749309203704,6054.016377063002,-1122.8997330461166,0.0,-1122.8997330461166,0.0,-1122.8997330461166,0.0,18162.04913118904,100336.94712674963
244,-32320.614545358112,6053.451406735368,-32320.61454535828,6053.451406735399,-32320.614545358105,6053.451406735368,-1123.0062041909855,0.0,-1123.0062041909855,0.0,-1123.0062041909855,0.0,18160.354220206136,100330.86224864745
245,-32322.16106105248,6053.249388934048,-32322.16106105265,6053.24938893408,-32322.16106105248,6053.249388934048,-1122.7691045420215,0.0,-1122.769104542022,0.0,-1122.769104542022,0.0,18159.748166802172,100334.79049678368
246,-32323.89078541512,6053.225704685451,-32323.890785415286,6053.225704685484,-32323.89078541512,6053.225704685451,-1122.2925197629338,0.0,-1122.2925197629343,0.0,-1122.2925197629343,0.0,18159.677114056387,100338.54991553433
247,-32311.145515355634,6053.441542298495,-32311.1455153558,6053.441542298526,-32311.145515355634,6053.441542298495,-1122.903779116305,0.0,-1122.903779116305,0.0,-1122.903779116305,0.0,18160.324626895515,100302.147883416
248,-32324.18552431321,6053.863378543159,-32324.185524313365,6053.86337854319,-32324.185524313205,6053.863378543159,-1121.7073229920306,0.0,-1121.7073229920306,0.0,-1121.7073229920306,0.0,18161.59013562951,100337.67854191587
249,-32325.58326054953,6053.388645213889,-32325.583260549698,6053.388645213919,-32325.58326054953,6053.388645213889,-1121.658977312125,0.0,-1121.658977312125,0.0,-1121.658977312125,0.0,18160.165935641697,100341.72671358514
