1.6245e+11,2.43947694743e+11,3.1515e+11
1.184e+11,2.33234734776e+11,3.1415e+11
1.08448674002e+11,2.31521481642e+11,3.1415e+11
1.06465405448e+11,2.31102857387e+11,3.1415e+11
1.06450339529e+11,2.30998811932e+11,3.1415e+11
1.06450339529e+11,2.30998811932e+11,3.1415e+11
1.05497622947e+11,2.30958177401e+11,3.1415e+11
1.05497133418e+11,2.30948071304e+11,3.1415e+11
