1.73e+11,2.45643e+11,3.1e+11
1.34e+11,2.3671726015e+11,3.0805e+11
1.2495e+11,2.35417138033e+11,3.0805e+11
1.22e+11,2.35124156411e+11,3.0805e+11
1.21e+11,2.35045740545e+11,3.0805e+11
1.21e+11,2.35045740545e+11,3.0805e+11
1.2e+11,2.35021197158e+11,3.0805e+11
1.2e+11,2.35013106905e+11,3.0805e+11
